record,error,threshold,predicted,label,status
174062,0.0000196667,0.0006202863,0,1,NORMAL
174063,0.0000280825,0.0006202863,0,1,NORMAL
174064,0.0000280825,0.0006202863,0,1,NORMAL
174065,0.0000280825,0.0006202863,0,1,NORMAL
174066,0.0000120249,0.0006202863,0,1,NORMAL
174067,0.0000481501,0.0006202863,0,1,NORMAL
174068,0.0000481501,0.0006202863,0,1,NORMAL
174069,0.0000481501,0.0006202863,0,1,NORMAL
174070,0.0000481501,0.0006202863,0,1,NORMAL
174071,0.0000481501,0.0006202863,0,1,NORMAL
174072,0.0000280825,0.0006202863,0,1,NORMAL
174073,0.0000120298,0.0006202863,0,1,NORMAL
174074,0.0000857963,0.0006202863,0,1,NORMAL
174075,0.0000857963,0.0006202863,0,1,NORMAL
174076,0.0000857963,0.0006202863,0,1,NORMAL
174077,0.0000238704,0.0006202863,0,1,NORMAL
174078,0.0000254541,0.0006202863,0,1,NORMAL
174079,0.0000481501,0.0006202863,0,1,NORMAL
174080,0.0000481501,0.0006202863,0,1,NORMAL
174081,0.0000481501,0.0006202863,0,1,NORMAL
174082,0.0000481501,0.0006202863,0,1,NORMAL
174083,0.0000481501,0.0006202863,0,1,NORMAL
174084,0.0000481501,0.0006202863,0,1,NORMAL
174085,0.0000032409,0.0006202863,0,1,NORMAL
174086,0.0000196373,0.0006202863,0,1,NORMAL
174087,0.0000857963,0.0006202863,0,1,NORMAL
174088,0.0000857963,0.0006202863,0,1,NORMAL
174089,0.0000196667,0.0006202863,0,1,NORMAL
174090,0.0000196667,0.0006202863,0,1,NORMAL
174091,0.0000196667,0.0006202863,0,1,NORMAL
174092,0.0000222166,0.0006202863,0,1,NORMAL
174093,0.0000222166,0.0006202863,0,1,NORMAL
174094,0.0000222166,0.0006202863,0,1,NORMAL
174095,0.0000222166,0.0006202863,0,1,NORMAL
174096,0.0000025197,0.0006202863,0,1,NORMAL
174097,0.0000345610,0.0006202863,0,1,NORMAL
174098,0.0000345610,0.0006202863,0,1,NORMAL
174099,0.0000345610,0.0006202863,0,1,NORMAL
174100,0.0000382045,0.0006202863,0,1,NORMAL
174101,0.0000481501,0.0006202863,0,1,NORMAL
174102,0.0000075765,0.0006202863,0,1,NORMAL
174103,0.0000207200,0.0006202863,0,1,NORMAL
174104,0.0000196667,0.0006202863,0,1,NORMAL
174105,0.0000196667,0.0006202863,0,1,NORMAL
174106,0.0000196667,0.0006202863,0,1,NORMAL
174107,0.0000222166,0.0006202863,0,1,NORMAL
174108,0.0000222166,0.0006202863,0,1,NORMAL
174109,0.0000222166,0.0006202863,0,1,NORMAL
174110,0.0000048388,0.0006202863,0,1,NORMAL
174111,0.0000481501,0.0006202863,0,1,NORMAL
174112,0.0000481501,0.0006202863,0,1,NORMAL
174113,0.0000481501,0.0006202863,0,1,NORMAL
174114,0.0000481501,0.0006202863,0,1,NORMAL
174115,0.0000207200,0.0006202863,0,1,NORMAL
174116,0.0000023286,0.0006202863,0,1,NORMAL
174117,0.0000196667,0.0006202863,0,1,NORMAL
174118,0.0000196667,0.0006202863,0,1,NORMAL
174119,0.0000196667,0.0006202863,0,1,NORMAL
174120,0.0000196667,0.0006202863,0,1,NORMAL
174121,0.0000196667,0.0006202863,0,1,NORMAL
174122,0.0000196667,0.0006202863,0,1,NORMAL
174123,0.0000345610,0.0006202863,0,1,NORMAL
174124,0.0000345610,0.0006202863,0,1,NORMAL
174125,0.0000345610,0.0006202863,0,1,NORMAL
174126,0.0000244613,0.0006202863,0,1,NORMAL
174127,0.0000198592,0.0006202863,0,1,NORMAL
174128,0.0100313807,0.0006202863,1,1,ANOMALY
174129,0.0100313807,0.0006202863,1,1,ANOMALY
174130,0.0100313807,0.0006202863,1,1,ANOMALY
174131,0.0000167436,0.0006202863,0,1,NORMAL
174132,0.0000167436,0.0006202863,0,1,NORMAL
174133,0.0000031333,0.0006202863,0,1,NORMAL
174134,0.0000481501,0.0006202863,0,1,NORMAL
174135,0.0002823509,0.0006202863,0,1,NORMAL
174136,0.0002823509,0.0006202863,0,1,NORMAL
174137,0.0002823509,0.0006202863,0,1,NORMAL
174138,0.0000481501,0.0006202863,0,1,NORMAL
174139,0.0000481501,0.0006202863,0,1,NORMAL
174140,0.0053996544,0.0006202863,1,1,ANOMALY
174141,0.0000196667,0.0006202863,0,1,NORMAL
174142,0.0000196667,0.0006202863,0,1,NORMAL
174143,0.0000196667,0.0006202863,0,1,NORMAL
174144,0.0000196667,0.0006202863,0,1,NORMAL
174145,0.0000431470,0.0006202863,0,1,NORMAL
174146,0.0000222166,0.0006202863,0,1,NORMAL
174147,0.0000222166,0.0006202863,0,1,NORMAL
174148,0.0000207200,0.0006202863,0,1,NORMAL
174149,0.0000207200,0.0006202863,0,1,NORMAL
174150,0.0000196667,0.0006202863,0,1,NORMAL
174151,0.0000041553,0.0006202863,0,1,NORMAL
174152,0.0000196667,0.0006202863,0,1,NORMAL
174153,0.0000196667,0.0006202863,0,1,NORMAL
174154,0.0000196667,0.0006202863,0,1,NORMAL
174155,0.0001976308,0.0006202863,0,1,NORMAL
174156,0.0002823509,0.0006202863,0,1,NORMAL
174157,0.0002823509,0.0006202863,0,1,NORMAL
174158,0.0000481501,0.0006202863,0,1,NORMAL
174159,0.0000481501,0.0006202863,0,1,NORMAL
174160,0.0000481501,0.0006202863,0,1,NORMAL
174161,0.0000222166,0.0006202863,0,1,NORMAL
174162,0.0000207200,0.0006202863,0,1,NORMAL
174163,0.0000196667,0.0006202863,0,1,NORMAL
174164,0.0000207200,0.0006202863,0,1,NORMAL
174165,0.0000207200,0.0006202863,0,1,NORMAL
174166,0.0000207200,0.0006202863,0,1,NORMAL
174167,0.0003301537,0.0006202863,0,1,NORMAL
174168,0.0054132937,0.0006202863,1,1,ANOMALY
174169,0.0000481501,0.0006202863,0,1,NORMAL
174170,0.0000564105,0.0006202863,0,1,NORMAL
174171,0.0000059050,0.0006202863,0,1,NORMAL
174172,0.0000213179,0.0006202863,0,1,NORMAL
174173,0.0000024905,0.0006202863,0,1,NORMAL
174174,0.0053811658,0.0006202863,1,1,ANOMALY
174175,0.0000481501,0.0006202863,0,1,NORMAL
174176,0.0000481501,0.0006202863,0,1,NORMAL
174177,0.0000481501,0.0006202863,0,1,NORMAL
174178,0.0000481501,0.0006202863,0,1,NORMAL
174179,0.0000857963,0.0006202863,0,1,NORMAL
174180,0.0000857963,0.0006202863,0,1,NORMAL
174181,0.0000188939,0.0006202863,0,1,NORMAL
174182,0.0000188939,0.0006202863,0,1,NORMAL
174183,0.0000188939,0.0006202863,0,1,NORMAL
174184,0.0000188939,0.0006202863,0,1,NORMAL
174185,0.0000188939,0.0006202863,0,1,NORMAL
174186,0.0000075815,0.0006202863,0,1,NORMAL
174187,0.0000207200,0.0006202863,0,1,NORMAL
174188,0.0000280825,0.0006202863,0,1,NORMAL
174189,0.0000280825,0.0006202863,0,1,NORMAL
174190,0.0000280825,0.0006202863,0,1,NORMAL
174191,0.0096248787,0.0006202863,1,1,ANOMALY
174192,0.0096248787,0.0006202863,1,1,ANOMALY
174193,0.0096248787,0.0006202863,1,1,ANOMALY
174194,0.0022879335,0.0006202863,1,1,ANOMALY
174195,0.0002823509,0.0006202863,0,1,NORMAL
174196,0.0002823509,0.0006202863,0,1,NORMAL
174197,0.0002823509,0.0006202863,0,1,NORMAL
174198,0.0002823509,0.0006202863,0,1,NORMAL
174199,0.0002823509,0.0006202863,0,1,NORMAL
174200,0.0002823509,0.0006202863,0,1,NORMAL
174201,0.0002823509,0.0006202863,0,1,NORMAL
174202,0.0002823509,0.0006202863,0,1,NORMAL
174203,0.0000481501,0.0006202863,0,1,NORMAL
174204,0.0000481501,0.0006202863,0,1,NORMAL
174205,0.0000099761,0.0006202863,0,1,NORMAL
174206,0.0000481501,0.0006202863,0,1,NORMAL
174207,0.0000481501,0.0006202863,0,1,NORMAL
174208,0.0000481501,0.0006202863,0,1,NORMAL
174209,0.0000481501,0.0006202863,0,1,NORMAL
174210,0.0000481501,0.0006202863,0,1,NORMAL
174211,0.0000481501,0.0006202863,0,1,NORMAL
174212,0.0000026336,0.0006202863,0,1,NORMAL
174213,0.0000207200,0.0006202863,0,1,NORMAL
174214,0.0000481501,0.0006202863,0,1,NORMAL
174215,0.0000196667,0.0006202863,0,1,NORMAL
174216,0.0000196667,0.0006202863,0,1,NORMAL
174217,0.0000196667,0.0006202863,0,1,NORMAL
174218,0.0000857963,0.0006202863,0,1,NORMAL
174219,0.0000857963,0.0006202863,0,1,NORMAL
174220,0.0000857963,0.0006202863,0,1,NORMAL
174221,0.0000244613,0.0006202863,0,1,NORMAL
174222,0.0000244613,0.0006202863,0,1,NORMAL
174223,0.0000057887,0.0006202863,0,1,NORMAL
174224,0.0003358394,0.0006202863,0,1,NORMAL
174225,0.0000481501,0.0006202863,0,1,NORMAL
174226,0.0000481501,0.0006202863,0,1,NORMAL
174227,0.0000093750,0.0006202863,0,1,NORMAL
174228,0.0000049325,0.0006202863,0,1,NORMAL
174229,0.0000827751,0.0006202863,0,1,NORMAL
174230,0.0000656812,0.0006202863,0,1,NORMAL
174231,0.0000207200,0.0006202863,0,1,NORMAL
174232,0.0000207200,0.0006202863,0,1,NORMAL
174233,0.0000481501,0.0006202863,0,1,NORMAL
174234,0.0000481501,0.0006202863,0,1,NORMAL
174235,0.0000481501,0.0006202863,0,1,NORMAL
174236,0.0000213179,0.0006202863,0,1,NORMAL
174237,0.0000196667,0.0006202863,0,1,NORMAL
174238,0.0000196667,0.0006202863,0,1,NORMAL
174239,0.0000196667,0.0006202863,0,1,NORMAL
174240,0.0077142892,0.0006202863,1,1,ANOMALY
174241,0.0000213179,0.0006202863,0,1,NORMAL
174242,0.0000481501,0.0006202863,0,1,NORMAL
174243,0.0000481501,0.0006202863,0,1,NORMAL
174244,0.0000226544,0.0006202863,0,1,NORMAL
174245,0.0000196667,0.0006202863,0,1,NORMAL
174246,0.0000196667,0.0006202863,0,1,NORMAL
174247,0.0000196667,0.0006202863,0,1,NORMAL
174248,0.0000481501,0.0006202863,0,1,NORMAL
174249,0.0000481501,0.0006202863,0,1,NORMAL
174250,0.0000157633,0.0006202863,0,1,NORMAL
174251,0.0000033637,0.0006202863,0,1,NORMAL
174252,0.0000222166,0.0006202863,0,1,NORMAL
174253,0.0001019213,0.0006202863,0,1,NORMAL
174254,0.0000564105,0.0006202863,0,1,NORMAL
174255,0.0000196667,0.0006202863,0,1,NORMAL
174256,0.0000196667,0.0006202863,0,1,NORMAL
174257,0.0000196667,0.0006202863,0,1,NORMAL
174258,0.0000222166,0.0006202863,0,1,NORMAL
174259,0.0000222166,0.0006202863,0,1,NORMAL
174260,0.0000034576,0.0006202863,0,1,NORMAL
174261,0.0000196667,0.0006202863,0,1,NORMAL
174262,0.0000196667,0.0006202863,0,1,NORMAL
174263,0.0000196667,0.0006202863,0,1,NORMAL
174264,0.0003358394,0.0006202863,0,1,NORMAL
174265,0.0000086511,0.0006202863,0,1,NORMAL
174266,0.0000196667,0.0006202863,0,1,NORMAL
174267,0.0000196667,0.0006202863,0,1,NORMAL
174268,0.0000244613,0.0006202863,0,1,NORMAL
174269,0.0000037229,0.0006202863,0,1,NORMAL
174270,0.0000213179,0.0006202863,0,1,NORMAL
174271,0.0000130338,0.0006202863,0,1,NORMAL
174272,0.0000207200,0.0006202863,0,1,NORMAL
174273,0.0000207200,0.0006202863,0,1,NORMAL
174274,0.0000207200,0.0006202863,0,1,NORMAL
174275,0.0000021620,0.0006202863,0,1,NORMAL
174276,0.0000071341,0.0006202863,0,1,NORMAL
174277,0.0000188939,0.0006202863,0,1,NORMAL
174278,0.0000083049,0.0006202863,0,1,NORMAL
174279,0.0000168503,0.0006202863,0,1,NORMAL
174280,0.0000196667,0.0006202863,0,1,NORMAL
174281,0.0000196667,0.0006202863,0,1,NORMAL
174282,0.0000196667,0.0006202863,0,1,NORMAL
174283,0.0000196667,0.0006202863,0,1,NORMAL
174284,0.0000188939,0.0006202863,0,1,NORMAL
174285,0.0000188939,0.0006202863,0,1,NORMAL
174286,0.0000188939,0.0006202863,0,1,NORMAL
174287,0.0000345610,0.0006202863,0,1,NORMAL
174288,0.0000244613,0.0006202863,0,1,NORMAL
174289,0.0000244613,0.0006202863,0,1,NORMAL
174290,0.0000244613,0.0006202863,0,1,NORMAL
174291,0.0000061406,0.0006202863,0,1,NORMAL
174292,0.0000481501,0.0006202863,0,1,NORMAL
174293,0.0000481501,0.0006202863,0,1,NORMAL
174294,0.0000071245,0.0006202863,0,1,NORMAL
174295,0.0006198629,0.0006202863,0,1,NORMAL
174296,0.0000268892,0.0006202863,0,1,NORMAL
174297,0.0000196667,0.0006202863,0,1,NORMAL
174298,0.0000196667,0.0006202863,0,1,NORMAL
174299,0.0000196667,0.0006202863,0,1,NORMAL
174300,0.0000280825,0.0006202863,0,1,NORMAL
174301,0.0000138921,0.0006202863,0,1,NORMAL
174302,0.0000196667,0.0006202863,0,1,NORMAL
174303,0.0000196667,0.0006202863,0,1,NORMAL
174304,0.0000196667,0.0006202863,0,1,NORMAL
174305,0.0000207200,0.0006202863,0,1,NORMAL
174306,0.0000280825,0.0006202863,0,1,NORMAL
174307,0.0000057290,0.0006202863,0,1,NORMAL
174308,0.0000039358,0.0006202863,0,1,NORMAL
174309,0.0000196667,0.0006202863,0,1,NORMAL
174310,0.0000196667,0.0006202863,0,1,NORMAL
174311,0.0000196667,0.0006202863,0,1,NORMAL
174312,0.0000196667,0.0006202863,0,1,NORMAL
174313,0.0000196667,0.0006202863,0,1,NORMAL
174314,0.0000196667,0.0006202863,0,1,NORMAL
174315,0.0000196667,0.0006202863,0,1,NORMAL
174316,0.0000196667,0.0006202863,0,1,NORMAL
174317,0.0020794690,0.0006202863,1,1,ANOMALY
174318,0.0000042304,0.0006202863,0,1,NORMAL
174319,0.0000857963,0.0006202863,0,1,NORMAL
174320,0.0000244613,0.0006202863,0,1,NORMAL
174321,0.0000244613,0.0006202863,0,1,NORMAL
174322,0.0000244613,0.0006202863,0,1,NORMAL
174323,0.0000207200,0.0006202863,0,1,NORMAL
174324,0.0000207200,0.0006202863,0,1,NORMAL
174325,0.0000857963,0.0006202863,0,1,NORMAL
174326,0.0000196667,0.0006202863,0,1,NORMAL
174327,0.0000481501,0.0006202863,0,1,NORMAL
174328,0.0000481501,0.0006202863,0,1,NORMAL
174329,0.0000481501,0.0006202863,0,1,NORMAL
174330,0.0000178510,0.0006202863,0,1,NORMAL
174331,0.0000178510,0.0006202863,0,1,NORMAL
174332,0.0000196667,0.0006202863,0,1,NORMAL
174333,0.0000196667,0.0006202863,0,1,NORMAL
174334,0.0000024022,0.0006202863,0,1,NORMAL
174335,0.0000481501,0.0006202863,0,1,NORMAL
174336,0.0000481501,0.0006202863,0,1,NORMAL
174337,0.0000207200,0.0006202863,0,1,NORMAL
174338,0.0000207200,0.0006202863,0,1,NORMAL
174339,0.0000207200,0.0006202863,0,1,NORMAL
174340,0.0000207200,0.0006202863,0,1,NORMAL
174341,0.0000084275,0.0006202863,0,1,NORMAL
174342,0.0000207200,0.0006202863,0,1,NORMAL
174343,0.0000207200,0.0006202863,0,1,NORMAL
174344,0.0000857963,0.0006202863,0,1,NORMAL
174345,0.0000857963,0.0006202863,0,1,NORMAL
174346,0.0000857963,0.0006202863,0,1,NORMAL
174347,0.0000857963,0.0006202863,0,1,NORMAL
174348,0.0000857963,0.0006202863,0,1,NORMAL
174349,0.0000196667,0.0006202863,0,1,NORMAL
174350,0.0000196667,0.0006202863,0,1,NORMAL
174351,0.0000196667,0.0006202863,0,1,NORMAL
174352,0.0000196667,0.0006202863,0,1,NORMAL
174353,0.0000196667,0.0006202863,0,1,NORMAL
174354,0.0000207200,0.0006202863,0,1,NORMAL
174355,0.0000043174,0.0006202863,0,1,NORMAL
174356,0.0000043174,0.0006202863,0,1,NORMAL
174357,0.0006839120,0.0006202863,1,1,ANOMALY
174358,0.0006839120,0.0006202863,1,1,ANOMALY
174359,0.0000207200,0.0006202863,0,1,NORMAL
174360,0.0000207200,0.0006202863,0,1,NORMAL
174361,0.0000207200,0.0006202863,0,1,NORMAL
174362,0.0000183077,0.0006202863,0,1,NORMAL
174363,0.0000481501,0.0006202863,0,1,NORMAL
174364,0.0000207200,0.0006202863,0,1,NORMAL
174365,0.0000207200,0.0006202863,0,1,NORMAL
174366,0.0000207200,0.0006202863,0,1,NORMAL
174367,0.0000280825,0.0006202863,0,1,NORMAL
174368,0.0000196667,0.0006202863,0,1,NORMAL
174369,0.0000196667,0.0006202863,0,1,NORMAL
174370,0.0000207200,0.0006202863,0,1,NORMAL
174371,0.0000207200,0.0006202863,0,1,NORMAL
174372,0.0000207200,0.0006202863,0,1,NORMAL
174373,0.0000207200,0.0006202863,0,1,NORMAL
174374,0.0000481501,0.0006202863,0,1,NORMAL
174375,0.0000857963,0.0006202863,0,1,NORMAL
174376,0.0000857963,0.0006202863,0,1,NORMAL
174377,0.0000857963,0.0006202863,0,1,NORMAL
174378,0.0008205482,0.0006202863,1,1,ANOMALY
174379,0.0008205482,0.0006202863,1,1,ANOMALY
174380,0.0000280825,0.0006202863,0,1,NORMAL
174381,0.0000280825,0.0006202863,0,1,NORMAL
174382,0.0000280825,0.0006202863,0,1,NORMAL
174383,0.0000280825,0.0006202863,0,1,NORMAL
174384,0.0000280825,0.0006202863,0,1,NORMAL
174385,0.0000481501,0.0006202863,0,1,NORMAL
174386,0.0000481501,0.0006202863,0,1,NORMAL
174387,0.0000056374,0.0006202863,0,1,NORMAL
174388,0.0000196667,0.0006202863,0,1,NORMAL
174389,0.0000154610,0.0006202863,0,1,NORMAL
174390,0.0000196667,0.0006202863,0,1,NORMAL
174391,0.0000196667,0.0006202863,0,1,NORMAL
174392,0.0000196667,0.0006202863,0,1,NORMAL
174393,0.0000568748,0.0006202863,0,1,NORMAL
174394,0.0000207200,0.0006202863,0,1,NORMAL
174395,0.0000207200,0.0006202863,0,1,NORMAL
174396,0.0000207200,0.0006202863,0,1,NORMAL
174397,0.0000207200,0.0006202863,0,1,NORMAL
174398,0.0000207200,0.0006202863,0,1,NORMAL
174399,0.0000207200,0.0006202863,0,1,NORMAL
174400,0.0000196667,0.0006202863,0,1,NORMAL
174401,0.0000024524,0.0006202863,0,1,NORMAL
174402,0.0000222166,0.0006202863,0,1,NORMAL
174403,0.0000222166,0.0006202863,0,1,NORMAL
174404,0.0000196667,0.0006202863,0,1,NORMAL
174405,0.0000196667,0.0006202863,0,1,NORMAL
174406,0.0000481501,0.0006202863,0,1,NORMAL
174407,0.0000481501,0.0006202863,0,1,NORMAL
174408,0.0000481501,0.0006202863,0,1,NORMAL
174409,0.0000196667,0.0006202863,0,1,NORMAL
174410,0.0000196667,0.0006202863,0,1,NORMAL
174411,0.0000196667,0.0006202863,0,1,NORMAL
174412,0.0000280825,0.0006202863,0,1,NORMAL
174413,0.0000280825,0.0006202863,0,1,NORMAL
174414,0.0000280825,0.0006202863,0,1,NORMAL
174415,0.0000280825,0.0006202863,0,1,NORMAL
174416,0.0000280825,0.0006202863,0,1,NORMAL
174417,0.0000280825,0.0006202863,0,1,NORMAL
174418,0.0001077613,0.0006202863,0,1,NORMAL
174419,0.0000207200,0.0006202863,0,1,NORMAL
174420,0.0000207200,0.0006202863,0,1,NORMAL
174421,0.0000207200,0.0006202863,0,1,NORMAL
174422,0.0000887293,0.0006202863,0,1,NORMAL
174423,0.0000481501,0.0006202863,0,1,NORMAL
174424,0.0000481501,0.0006202863,0,1,NORMAL
174425,0.0000481501,0.0006202863,0,1,NORMAL
174426,0.0000481501,0.0006202863,0,1,NORMAL
174427,0.0000481501,0.0006202863,0,1,NORMAL
174428,0.0000481501,0.0006202863,0,1,NORMAL
174429,0.0000280825,0.0006202863,0,1,NORMAL
174430,0.0000280825,0.0006202863,0,1,NORMAL
174431,0.0000196667,0.0006202863,0,1,NORMAL
174432,0.0000280825,0.0006202863,0,1,NORMAL
174433,0.0000280825,0.0006202863,0,1,NORMAL
174434,0.0000280825,0.0006202863,0,1,NORMAL
174435,0.0000207200,0.0006202863,0,1,NORMAL
174436,0.0000196667,0.0006202863,0,1,NORMAL
174437,0.0000196667,0.0006202863,0,1,NORMAL
174438,0.0000121360,0.0006202863,0,1,NORMAL
174439,0.0000481501,0.0006202863,0,1,NORMAL
174440,0.0000207200,0.0006202863,0,1,NORMAL
174441,0.0000481501,0.0006202863,0,1,NORMAL
174442,0.0000196667,0.0006202863,0,1,NORMAL
174443,0.0000222166,0.0006202863,0,1,NORMAL
174444,0.0000222166,0.0006202863,0,1,NORMAL
174445,0.0000222166,0.0006202863,0,1,NORMAL
174446,0.0000481501,0.0006202863,0,1,NORMAL
174447,0.0000481501,0.0006202863,0,1,NORMAL
174448,0.0000481501,0.0006202863,0,1,NORMAL
174449,0.0000036293,0.0006202863,0,1,NORMAL
174450,0.0000207200,0.0006202863,0,1,NORMAL
174451,0.0000207200,0.0006202863,0,1,NORMAL
174452,0.0000207200,0.0006202863,0,1,NORMAL
174453,0.0000207200,0.0006202863,0,1,NORMAL
174454,0.0000207200,0.0006202863,0,1,NORMAL
174455,0.0000207200,0.0006202863,0,1,NORMAL
174456,0.0000207200,0.0006202863,0,1,NORMAL
174457,0.0000207200,0.0006202863,0,1,NORMAL
174458,0.0000207200,0.0006202863,0,1,NORMAL
174459,0.0000196667,0.0006202863,0,1,NORMAL
174460,0.0000207200,0.0006202863,0,1,NORMAL
174461,0.0000207200,0.0006202863,0,1,NORMAL
174462,0.0000207200,0.0006202863,0,1,NORMAL
174463,0.0000207200,0.0006202863,0,1,NORMAL
174464,0.0000207200,0.0006202863,0,1,NORMAL
174465,0.0000196667,0.0006202863,0,1,NORMAL
174466,0.0002823509,0.0006202863,0,1,NORMAL
174467,0.0002823509,0.0006202863,0,1,NORMAL
174468,0.0002823509,0.0006202863,0,1,NORMAL
174469,0.0002823509,0.0006202863,0,1,NORMAL
174470,0.0002823509,0.0006202863,0,1,NORMAL
174471,0.0000481501,0.0006202863,0,1,NORMAL
174472,0.0000280825,0.0006202863,0,1,NORMAL
174473,0.0000196667,0.0006202863,0,1,NORMAL
174474,0.0000196667,0.0006202863,0,1,NORMAL
174475,0.0000196667,0.0006202863,0,1,NORMAL
174476,0.0000196667,0.0006202863,0,1,NORMAL
174477,0.0000196667,0.0006202863,0,1,NORMAL
174478,0.0000196667,0.0006202863,0,1,NORMAL
174479,0.0000196667,0.0006202863,0,1,NORMAL
174480,0.0000196667,0.0006202863,0,1,NORMAL
174481,0.0000196667,0.0006202863,0,1,NORMAL
174482,0.0000207200,0.0006202863,0,1,NORMAL
174483,0.0000207200,0.0006202863,0,1,NORMAL
174484,0.0000207200,0.0006202863,0,1,NORMAL
174485,0.0000207200,0.0006202863,0,1,NORMAL
174486,0.0000207200,0.0006202863,0,1,NORMAL
174487,0.0000196667,0.0006202863,0,1,NORMAL
174488,0.0000196667,0.0006202863,0,1,NORMAL
174489,0.0000196667,0.0006202863,0,1,NORMAL
174490,0.0000481501,0.0006202863,0,1,NORMAL
174491,0.0000481501,0.0006202863,0,1,NORMAL
174492,0.0000244613,0.0006202863,0,1,NORMAL
174493,0.0000244613,0.0006202863,0,1,NORMAL
174494,0.0000280825,0.0006202863,0,1,NORMAL
174495,0.0000280825,0.0006202863,0,1,NORMAL
174496,0.0000280825,0.0006202863,0,1,NORMAL
174497,0.0000280825,0.0006202863,0,1,NORMAL
174498,0.0000280825,0.0006202863,0,1,NORMAL
174499,0.0000280825,0.0006202863,0,1,NORMAL
174500,0.0000027630,0.0006202863,0,1,NORMAL
174501,0.0001186694,0.0006202863,0,1,NORMAL
174502,0.0000196667,0.0006202863,0,1,NORMAL
174503,0.0000196667,0.0006202863,0,1,NORMAL
174504,0.0000280825,0.0006202863,0,1,NORMAL
174505,0.0000280825,0.0006202863,0,1,NORMAL
174506,0.0000280825,0.0006202863,0,1,NORMAL
174507,0.0185411970,0.0006202863,1,1,ANOMALY
174508,0.0000481501,0.0006202863,0,1,NORMAL
174509,0.0000481501,0.0006202863,0,1,NORMAL
174510,0.0000481501,0.0006202863,0,1,NORMAL
174511,0.0000481501,0.0006202863,0,1,NORMAL
174512,0.0000481501,0.0006202863,0,1,NORMAL
174513,0.0000196667,0.0006202863,0,1,NORMAL
174514,0.0000857963,0.0006202863,0,1,NORMAL
174515,0.0000196667,0.0006202863,0,1,NORMAL
174516,0.0000196667,0.0006202863,0,1,NORMAL
174517,0.0000481501,0.0006202863,0,1,NORMAL
174518,0.0000481501,0.0006202863,0,1,NORMAL
174519,0.0000481501,0.0006202863,0,1,NORMAL
174520,0.0000207200,0.0006202863,0,1,NORMAL
174521,0.0000207200,0.0006202863,0,1,NORMAL
174522,0.0000207200,0.0006202863,0,1,NORMAL
174523,0.0006696798,0.0006202863,1,1,ANOMALY
174524,0.0000155241,0.0006202863,0,1,NORMAL
174525,0.0000207200,0.0006202863,0,1,NORMAL
174526,0.0000207200,0.0006202863,0,1,NORMAL
174527,0.0000207200,0.0006202863,0,1,NORMAL
174528,0.0000207200,0.0006202863,0,1,NORMAL
174529,0.0000207200,0.0006202863,0,1,NORMAL
174530,0.0000207200,0.0006202863,0,1,NORMAL
174531,0.0000481501,0.0006202863,0,1,NORMAL
174532,0.0000481501,0.0006202863,0,1,NORMAL
174533,0.0000196667,0.0006202863,0,1,NORMAL
174534,0.0000207200,0.0006202863,0,1,NORMAL
174535,0.0000207200,0.0006202863,0,1,NORMAL
174536,0.0000196667,0.0006202863,0,1,NORMAL
174537,0.0000196667,0.0006202863,0,1,NORMAL
174538,0.0000196667,0.0006202863,0,1,NORMAL
174539,0.0000196667,0.0006202863,0,1,NORMAL
174540,0.0000196667,0.0006202863,0,1,NORMAL
174541,0.0000196667,0.0006202863,0,1,NORMAL
174542,0.0000481501,0.0006202863,0,1,NORMAL
174543,0.0000481501,0.0006202863,0,1,NORMAL
174544,0.0000481501,0.0006202863,0,1,NORMAL
174545,0.0000481501,0.0006202863,0,1,NORMAL
174546,0.0000196667,0.0006202863,0,1,NORMAL
174547,0.0000207200,0.0006202863,0,1,NORMAL
174548,0.0232250246,0.0006202863,1,1,ANOMALY
174549,0.0000049417,0.0006202863,0,1,NORMAL
174550,0.0000054295,0.0006202863,0,1,NORMAL
174551,0.0000244613,0.0006202863,0,1,NORMAL
174552,0.0000244613,0.0006202863,0,1,NORMAL
174553,0.0000244613,0.0006202863,0,1,NORMAL
174554,0.0000481501,0.0006202863,0,1,NORMAL
174555,0.0000172408,0.0006202863,0,1,NORMAL
174556,0.0002823509,0.0006202863,0,1,NORMAL
174557,0.0002823509,0.0006202863,0,1,NORMAL
174558,0.0002823509,0.0006202863,0,1,NORMAL
174559,0.0000196667,0.0006202863,0,1,NORMAL
174560,0.0000568757,0.0006202863,0,1,NORMAL
174561,0.0000196667,0.0006202863,0,1,NORMAL
174562,0.0000196667,0.0006202863,0,1,NORMAL
174563,0.0000196667,0.0006202863,0,1,NORMAL
174564,0.0000196667,0.0006202863,0,1,NORMAL
174565,0.0000280825,0.0006202863,0,1,NORMAL
174566,0.0000280825,0.0006202863,0,1,NORMAL
174567,0.0000280825,0.0006202863,0,1,NORMAL
